X,Micros
-15.55,714588
-15.6,716688
-15.66,719164
-15.73,721784
-15.79,724384
-15.85,726760
-15.89,728820
-15.96,731468
-16.02,734104
-16.07,736216
-16.12,738544
-16.17,740648
-16.23,743104
-16.3,745908
-16.35,747932
-16.4,750272
-16.47,752936
-16.53,755496
-16.59,757852
-16.65,760456
-16.7,762692
-16.76,764988
-16.82,767648
-16.88,769832
-16.93,772240
-16.99,774676
-17.05,776868
-17.1,779060
-17.16,781688
-17.22,784028
-17.27,786340
-17.33,788560
-17.38,790920
-17.45,793636
-17.5,795944
-17.56,798288
-17.59,801120
-17.63,803116
-17.69,805528
-17.76,808372
-17.81,810568
-17.88,813096
-17.94,815620
-18.0,818924
-18.06,821392
-18.12,823816
-18.18,826264
-18.24,828768
-18.3,831072
-18.36,833740
-18.42,835964
-18.47,838356
-18.54,841004
-18.6,843424
-18.65,845588
-18.71,848192
-18.77,850492
-18.82,852500
-18.87,854764
-18.93,857120
-18.98,859456
-19.04,861896
-19.09,864080
-19.14,866268
-19.18,869032
-19.22,872340
-19.24,873592
-19.29,878012
-19.32,879576
-19.37,881700
-19.4,884828
-19.44,886580
-19.48,890012
-19.5,891344
-19.59,895956
-19.64,898012
-19.69,900304
-19.73,902392
-19.77,904296
-19.84,907048
-19.89,909192
-19.96,911864
-20.01,914024
-20.06,916140
-20.12,918832
-20.17,920900
-20.23,923140
-20.29,925688
-20.34,927848
-20.39,930076
-20.45,932412
-20.5,934768
-20.56,937244
-20.62,939568
-20.67,941680
-20.74,944444
-20.78,946540
-20.84,948948
-20.9,951136
-20.94,954196
-21.0,956632
-21.06,959156
-21.11,961364
-21.18,963920
-21.23,966068
-21.27,968092
-21.35,971052
-21.4,973372
-21.45,975676
-21.53,978884
-21.58,980848
-21.65,983596
-21.67,985964
-21.72,987976
-21.81,991780
-21.86,993884
-21.91,996076
-21.98,998904
-22.04,1001176
-22.1,1003560
-22.15,1005936
-22.2,1008032
-22.27,1010704
-22.33,1013224
-22.38,1015544
-22.43,1018080
-22.48,1021008
-22.53,1023192
-22.6,1025840
-22.65,1028276
-22.71,1030492
-22.77,1032924
-22.83,1035600
-22.89,1037932
-22.94,1040144
-23.0,1042576
-23.06,1045184
-23.11,1047500
-23.17,1049604
-23.23,1052308
-23.28,1054364
-23.34,1056728
-23.4,1059300
-23.46,1061668
-23.51,1063964
-23.58,1066712
-23.63,1068824
-23.68,1071096
-23.74,1073524
-23.8,1075912
-23.87,1078792
-23.92,1080916
-23.97,1083276
-24.05,1086168
-24.09,1088100
-24.15,1090684
-24.21,1092964
-24.27,1095384
-24.32,1097580
-24.38,1100172
-24.43,1102392
-24.49,1104864
-24.54,1107232
-24.59,1109324
-24.67,1112380
-24.72,1114360
-24.77,1116644
-24.82,1118892
-24.89,1121692
-24.94,1123816
-25.02,1126728
-25.07,1129036
-25.13,1131352
-25.18,1133592
-25.22,1136928
-25.27,1139188
-25.35,1141992
-25.4,1144428
-25.46,1146840
-25.51,1148936
-25.58,1151736
-25.64,1154044
-25.7,1156504
-25.75,1158788
-25.8,1161008
-25.86,1163320
-25.92,1165684
-25.98,1168188
-26.03,1170264
-26.1,1172988
-26.15,1175220
-26.2,1177484
-26.26,1179784
-26.32,1182176
-26.38,1184652
-26.42,1186612
-26.49,1189208
-26.54,1191392
-26.59,1193612
-26.65,1196048
-26.71,1198360
-26.76,1200480
-26.82,1203012
-26.87,1205148
-26.93,1207536
-26.98,1209880
-27.03,1211956
-27.09,1214188
-27.14,1216536
-27.19,1218528
-27.24,1220732
-27.3,1223144
-27.35,1225240
-27.4,1227228
-27.46,1229716
-27.51,1231908
-27.56,1234016
-27.6,1235988
-27.65,1237936
-27.71,1240644
-27.77,1243096
-27.83,1245420
-27.87,1247392
-27.94,1249960
-27.99,1252324
-28.04,1254372
-28.09,1256624
-28.15,1259124
-28.2,1261212
-28.26,1263616
-28.31,1265784
-28.37,1268160
-28.42,1270436
-28.47,1272532
-28.53,1274764
-28.59,1277332
-28.63,1279296
-28.69,1281536
-28.75,1284000
-28.8,1286128
-28.86,1288472
-28.91,1290712
-28.96,1292888
-29.02,1295424
-29.08,1297936
-29.13,1299860
-29.15,1302196
-29.21,1305408
-29.22,1306704
-29.23,1308028
-29.32,1311804
-29.34,1313068
-29.41,1315744
-29.46,1318208
-29.52,1320636
-29.57,1322868
-29.64,1325596
-29.69,1327604
-29.75,1330204
-29.81,1332616
-29.86,1334648
-29.92,1337008
-29.98,1339804
-30.04,1342000
-30.09,1344348
-30.15,1346864
-30.21,1349104
-30.25,1351496
-30.3,1354388
-30.34,1356416
-30.39,1358604
-30.46,1361112
-30.51,1363236
-30.56,1365624
-30.61,1367704
-30.67,1370108
-30.72,1372296
-30.78,1374724
-30.84,1377196
-30.9,1379464
-30.94,1381568
-31.01,1384032
-31.07,1386488
-31.11,1388488
-31.17,1390888
-31.23,1393448
-31.28,1395568
-31.35,1398208
-31.4,1400292
-31.45,1402440
-31.51,1404864
-31.56,1406940
-31.62,1409492
-31.68,1411960
-31.73,1414200
-31.78,1416440
-31.85,1418976
-31.89,1420956
-31.96,1423604
-32.02,1426004
-32.07,1428092
-32.12,1430536
-32.18,1432688
-32.23,1435208
-32.28,1437224
-32.34,1439696
-32.39,1441832
-32.45,1444244
-32.51,1446500
-32.57,1449020
-32.62,1451020
-32.67,1453420
-32.73,1455716
-32.79,1458068
-32.84,1460244
-32.9,1462972
-32.96,1465416
-33.02,1467896
-33.08,1470140
-33.13,1472412
-33.19,1474692
-33.24,1477080
-33.3,1479312
-33.36,1481772
-33.41,1484004
-33.47,1486520
-33.54,1489112
-33.59,1491336
-33.65,1493672
-33.7,1495944
-33.76,1498384
-33.81,1500776
-33.85,1502600
-33.9,1504724
-33.96,1507088
-34.02,1509496
-34.08,1511820
-34.13,1513948
-34.19,1516620
-34.23,1519476
-34.28,1522404
-34.3,1523828
-34.31,1525132
-34.35,1529284
-34.37,1530668
-34.4,1532272
-34.49,1535760
-34.55,1538160
-34.61,1540656
-34.66,1542812
-34.72,1545240
-34.77,1547488
-34.83,1549964
-34.88,1552072
-34.94,1554540
-35.0,1556780
-35.05,1559108
-35.1,1561168
-35.16,1563700
-35.22,1566116
-35.27,1568300
-35.31,1570412
-35.38,1572968
-35.43,1575116
-35.47,1577256
-35.53,1579612
-35.59,1581840
-35.65,1584404
-35.68,1586804
-35.71,1588524
-35.76,1591116
-35.8,1593004
-35.89,1596296
-35.94,1598660
-35.99,1600676
-36.05,1603300
-36.11,1605580
-36.16,1607692
-36.21,1609936
-36.27,1612448
-36.32,1614448
-36.37,1616660
-36.44,1619252
-36.48,1621240
-36.54,1623624
-36.6,1626064
-36.65,1628348
-36.71,1630588
-36.76,1632744
-36.81,1634868
-36.88,1637720
-36.93,1639704
-36.97,1641852
-37.04,1644588
-37.09,1646628
-37.14,1648756
-37.2,1651320
-37.23,1652960
-37.28,1654908
-37.35,1657688
-37.4,1659960
-37.45,1662224
-37.51,1664468
-37.57,1666928
-37.63,1669352
-37.68,1671692
-37.73,1673684
-37.79,1676340
-37.86,1678952
-37.9,1680888
-37.96,1683136
-38.03,1685892
-38.08,1687960
-38.13,1690188
-38.18,1692524
-38.23,1694528
-38.3,1697160
-38.35,1699444
-38.4,1701440
-38.46,1704040
-38.51,1706292
-38.57,1708480
-38.62,1710844
-38.68,1713240
-38.73,1715268
-38.79,1717856
-38.85,1720380
-38.9,1722488
-38.96,1724796
-39.02,1727376
-39.07,1729452
-39.13,1731948
-39.19,1734324
-39.25,1736916
-39.31,1739252
-39.35,1741284
-39.42,1743916
-39.48,1746400
-39.53,1748592
-39.59,1750940
-39.65,1753672
-39.7,1755692
-39.77,1758472
-39.82,1760732
-39.88,1763196
-39.94,1765616
-39.99,1767824
-40.05,1770164
-40.1,1772368
-40.16,1774916
-40.22,1777024
-40.28,1779756
-40.33,1781804
-40.38,1784060
-40.43,1787216
-40.49,1789736
-40.54,1791856
-40.59,1794012
-40.66,1796748
-40.72,1799124
-40.78,1801644
-40.83,1803780
-40.88,1806044
-40.94,1808404
-41.0,1810852
-41.05,1813084
-41.11,1815508
-41.18,1818120
-41.23,1820584
-41.29,1822736
-41.35,1825480
-41.41,1827692
-41.46,1829964
-41.52,1832388
-41.55,1835452
-41.58,1837164
-41.63,1840096
-41.68,1842076
-41.75,1844760
-41.8,1847064
-41.87,1849656
-41.92,1852020
-41.97,1854164
-42.03,1856576
-42.08,1858824
-42.15,1861444
-42.2,1863652
-42.25,1865904
-42.31,1868332
-42.37,1870688
-42.42,1872720
-42.47,1875020
-42.53,1877572
-42.59,1879708
-42.64,1881864
-42.68,1884456
-42.71,1886176
-42.74,1889464
-42.76,1890824
-42.83,1895224
-42.88,1897308
-42.93,1899364
-42.98,1902400
-43.03,1904756
